"00:18:05","44,14","38,11","34,34","31,77","28,94","27,15","25,84"
"00:18:10","44,33","38,42","34,57","31,91","28,97","27,17","25,85"
"00:18:15","44,37","38,69","34,79","32,05","29,00","27,17","25,85"
"00:18:20","44,24","38,94","35,03","32,20","29,04","27,18","25,87"
"00:18:25","43,94","39,11","35,25","32,36","29,07","27,19","25,88"
"00:18:30","43,53","39,21","35,45","32,51","29,12","27,20","25,90"
"00:18:35","43,01","39,24","35,60","32,64","29,15","27,21","25,90"
"00:18:40","42,34","39,20","35,75","32,79","29,21","27,22","25,92"
"00:18:45","41,59","39,07","35,85","32,92","29,26","27,23","25,92"
"00:18:50","40,85","38,91","35,91","33,04","29,31","27,24","25,93"
"00:18:55","40,10","38,69","35,94","33,14","29,36","27,25","25,94"
"00:19:00","39,29","38,39","35,93","33,23","29,42","27,26","25,95"
"00:19:05","38,53","38,07","35,90","33,30","29,48","27,28","25,96"
"00:19:10","37,87","37,75","35,83","33,36","29,54","27,29","25,97"
"00:19:15","37,27","37,41","35,73","33,39","29,59","27,30","25,97"
"00:19:20","36,71","37,06","35,61","33,41","29,64","27,32","25,98"
"00:19:25","36,26","36,71","35,47","33,41","29,70","27,34","25,99"
"00:19:30","35,94","36,42","35,34","33,40","29,76","27,36","26,01"
"00:19:35","35,68","36,14","35,19","33,38","29,80","27,38","26,01"
"00:19:40","35,43","35,87","35,02","33,34","29,85","27,40","26,02"
"00:19:45","35,20","35,62","34,87","33,29","29,89","27,42","26,03"
"00:19:50","35,01","35,41","34,72","33,24","29,92","27,43","26,04"
"00:19:55","34,83","35,22","34,58","33,18","29,96","27,46","26,05"
"00:20:00","34,64","35,02","34,44","33,12","29,99","27,47","26,06"
"00:20:05","34,46","34,83","34,30","33,05","30,02","27,50","26,07"
"00:20:10","34,30","34,67","34,17","32,99","30,03","27,51","26,07"
"00:20:15","34,15","34,52","34,05","32,92","30,05","27,53","26,08"
"00:20:20","33,99","34,36","33,92","32,85","30,06","27,55","26,08"
"00:20:25","33,84","34,21","33,80","32,78","30,08","27,58","26,09"
"00:20:30","33,71","34,07","33,69","32,71","30,09","27,60","26,10"
"00:20:35","33,59","33,95","33,59","32,65","30,10","27,62","26,11"
"00:20:40","33,51","33,81","33,48","32,58","30,10","27,64","26,12"
"00:20:45","33,45","33,69","33,37","32,51","30,10","27,67","26,13"
"00:20:50","33,40","33,60","33,27","32,45","30,10","27,68","26,14"
"00:20:55","33,36","33,51","33,19","32,39","30,10","27,71","26,15"
"00:21:00","33,32","33,42","33,09","32,31","30,09","27,72","26,16"
"00:21:05","33,32","33,33","33,00","32,24","30,09","27,74","26,16"
"00:21:10","33,36","33,27","32,93","32,18","30,08","27,75","26,17"
"00:21:15","33,44","33,22","32,86","32,12","30,07","27,77","26,18"
"00:21:20","33,60","33,20","32,79","32,07","30,07","27,79","26,19"
"00:21:25","33,82","33,18","32,73","32,01","30,05","27,80","26,19"
"00:21:30","34,12","33,21","32,68","31,96","30,04","27,82","26,20"
"00:21:35","34,51","33,26","32,64","31,91","30,02","27,83","26,20"
"00:21:40","35,04","33,36","32,62","31,87","30,01","27,84","26,20"
"00:21:45","35,69","33,52","32,62","31,83","29,99","27,85","26,21"
"00:21:50","36,40","33,71","32,65","31,80","29,99","27,87","26,22"
"00:21:55","37,19","33,96","32,69","31,78","29,97","27,89","26,23"
"00:22:00","38,04","34,27","32,77","31,77","29,95","27,89","26,23"
"00:22:05","38,84","34,64","32,88","31,78","29,94","27,91","26,24"
"00:22:10","39,53","35,01","33,00","31,80","29,93","27,92","26,25"
"00:22:15","40,17","35,37","33,15","31,82","29,92","27,92","26,25"
"00:22:20","40,82","35,78","33,33","31,86","29,90","27,93","26,25"
"00:22:25","41,42","36,19","33,53","31,92","29,90","27,94","26,26"
"00:22:30","41,94","36,56","33,73","32,00","29,89","27,94","26,27"
"00:22:35","42,43","36,92","33,93","32,08","29,89","27,95","26,27"
"00:22:40","42,93","37,31","34,16","32,17","29,88","27,95","26,27"
"00:22:45","43,41","37,69","34,40","32,28","29,89","27,96","26,28"
"00:22:50","43,83","38,03","34,62","32,39","29,89","27,96","26,28"
"00:22:55","44,22","38,36","34,83","32,50","29,90","27,96","26,29"
"00:23:00","44,62","38,71","35,08","32,63","29,91","27,97","26,29"
"00:23:05","44,98","39,05","35,32","32,77","29,94","27,98","26,30"
"00:23:10","45,18","39,36","35,55","32,91","29,96","27,99","26,31"
"00:23:15","45,22","39,63","35,77","33,04","29,99","28,00","26,31"
"00:23:20","45,09","39,86","35,99","33,19","30,02","28,00","26,32"
"00:23:25","44,79","40,04","36,21","33,34","30,05","28,00","26,33"
"00:23:30","44,38","40,13","36,40","33,48","30,09","28,01","26,34"
"00:23:35","43,86","40,15","36,55","33,61","30,12","28,02","26,35"
"00:23:40","43,19","40,11","36,69","33,76","30,17","28,02","26,37"
"00:23:45","42,44","39,99","36,79","33,89","30,22","28,03","26,38"
"00:23:50","41,70","39,82","36,86","33,99","30,27","28,04","26,39"
"00:23:55","40,95","39,60","36,88","34,10","30,31","28,05","26,40"
"00:24:00","40,15","39,30","36,87","34,18","30,37","28,06","26,41"
"00:24:05","39,39","38,97","36,83","34,25","30,42","28,07","26,42"
"00:24:10","38,72","38,63","36,75","34,30","30,48","28,09","26,43"
"00:24:15","38,13","38,30","36,66","34,34","30,53","28,10","26,44"
"00:24:20","37,55","37,96","36,53","34,35","30,57","28,11","26,44"
"00:24:25","37,11","37,61","36,39","34,35","30,62","28,13","26,46"
"00:24:30","36,79","37,28","36,24","34,33","30,67","28,14","26,46"
"00:24:35","36,52","37,01","36,09","34,30","30,71","28,16","26,47"
"00:24:40","36,26","36,76","35,93","34,26","30,75","28,17","26,48"
"00:24:45","36,02","36,50","35,76","34,21","30,79","28,19","26,48"
"00:24:50","35,82","36,28","35,61","34,15","30,82","28,20","26,49"
"00:24:55","35,63","36,09","35,47","34,09","30,85","28,22","26,49"
"00:25:00","35,44","35,88","35,32","34,02","30,87","28,23","26,50"
"00:25:05","35,26","35,70","35,18","33,95","30,89","28,25","26,50"
"00:25:10","35,10","35,53","35,04","33,88","30,91","28,27","26,51"
"00:25:15","34,94","35,37","34,92","33,82","30,92","28,29","26,52"
"00:25:20","34,78","35,21","34,80","33,74","30,93","28,31","26,53"
"00:25:25","34,63","35,05","34,68","33,67","30,95","28,33","26,54"
"00:25:30","34,49","34,92","34,57","33,60","30,96","28,35","26,55"
"00:25:35","34,36","34,78","34,45","33,53","30,95","28,36","26,55"
"00:25:40","34,26","34,64","34,33","33,45","30,95","28,38","26,56"
"00:25:45","34,20","34,51","34,22","33,38","30,95","28,40","26,57"
"00:25:50","34,15","34,40","34,12","33,31","30,95","28,42","26,57"
"00:25:55","34,11","34,31","34,02","33,24","30,94","28,43","26,58"
"00:26:00","34,07","34,22","33,92","33,16","30,92","28,44","26,58"
"00:26:05","34,07","34,14","33,83","33,10","30,92","28,46","26,59"
"00:26:10","34,09","34,08","33,76","33,04","30,91","28,47","26,59"
"00:26:15","34,18","34,03","33,69","32,97","30,90","28,49","26,60"
"00:26:20","34,32","33,99","33,62","32,91","30,88","28,50","26,61"
"00:26:25","34,55","33,98","33,55","32,85","30,87","28,52","26,62"
"00:26:30","34,83","33,99","33,49","32,79","30,85","28,52","26,61"
"00:26:35","35,22","34,04","33,46","32,74","30,83","28,54","26,62"
"00:26:40","35,75","34,14","33,44","32,70","30,82","28,55","26,62"
"00:26:45","36,38","34,29","33,43","32,65","30,80","28,56","26,63"
"00:26:50","37,09","34,47","33,45","32,63","30,79","28,57","26,63"
"00:26:55","37,93","34,73","33,49","32,59","30,76","28,57","26,62"
"00:27:00","38,71","35,03","33,56","32,58","30,75","28,58","26,63"
"00:27:05","39,49","35,39","33,66","32,59","30,74","28,60","26,64"
"00:27:10","40,18","35,74","33,79","32,60","30,72","28,60","26,64"
"00:27:15","40,85","36,14","33,94","32,62","30,70","28,61","26,64"
"00:27:20","41,43","36,50","34,10","32,66","30,69","28,61","26,64"
"00:27:25","42,02","36,90","34,29","32,71","30,68","28,61","26,65"
"00:27:30","42,54","37,27","34,49","32,78","30,67","28,62","26,65"
"00:27:35","43,06","37,65","34,69","32,85","30,65","28,61","26,65"
"00:27:40","43,52","38,01","34,91","32,95","30,65","28,62","26,65"
"00:27:45","43,99","38,38","35,14","33,05","30,65","28,63","26,65"
"00:27:50","44,39","38,71","35,35","33,15","30,65","28,63","26,65"
"00:27:55","44,81","39,06","35,58","33,27","30,65","28,62","26,65"
"00:28:00","45,18","39,38","35,80","33,39","30,67","28,63","26,66"
"00:28:05","45,54","39,72","36,04","33,53","30,69","28,64","26,67"
"00:28:10","45,76","40,02","36,26","33,66","30,71","28,64","26,67"
"00:28:15","45,81","40,29","36,49","33,79","30,72","28,63","26,67"
"00:28:20","45,71","40,51","36,70","33,92","30,75","28,63","26,68"
"00:28:25","45,43","40,69","36,91","34,07","30,78","28,64","26,69"
"00:28:30","45,04","40,79","37,10","34,21","30,82","28,65","26,70"
